epoch,train_loss,val_loss,val_accuracy,learning_rate,timestamp
47,1.499913,1.501204,65.92,0.00088984,2025-12-08T20:02:27.781370
48,1.456218,1.51519,66.23,0.00088474,2025-12-08T20:03:57.222707
49,1.483264,1.597174,65.97,0.00087955,2025-12-08T20:05:14.584549
50,1.506802,1.509743,65.23,0.00087426,2025-12-08T20:06:27.468354
51,1.494091,1.480465,66.65,0.00086887,2025-12-08T20:07:42.189704
52,1.46966,1.518877,66.21,0.00086338,2025-12-08T20:08:55.997940
53,1.480406,1.443077,66.2,0.0008578,2025-12-08T20:10:09.790669
54,1.480802,1.457402,66.39,0.00085213,2025-12-08T20:11:23.193253
55,1.50681,1.415736,67.67,0.00084636,2025-12-08T20:12:36.844604
56,1.484507,1.454977,66.36,0.00084051,2025-12-08T20:13:50.342052
57,1.446448,1.433577,67.46,0.00083457,2025-12-08T20:15:03.579865
58,1.481251,1.402546,67.52,0.00082854,2025-12-08T20:16:37.937306
59,1.446123,1.393364,67.53,0.00082242,2025-12-08T20:18:15.707200
60,1.458083,1.513874,66.46,0.00081622,2025-12-08T20:19:53.463774
61,1.449193,1.427156,66.87,0.00080994,2025-12-08T20:21:27.256318
62,1.457528,1.463237,66.47,0.00080358,2025-12-08T20:22:57.295977
63,1.445165,1.400935,67.89,0.00079714,2025-12-08T20:24:27.935297
64,1.426969,1.475391,67.2,0.00079062,2025-12-08T20:25:58.722300
65,1.428734,1.421687,67.69,0.00078403,2025-12-08T20:27:28.480288
66,1.429443,1.45877,66.41,0.00077737,2025-12-08T20:28:58.684167
67,1.409803,1.445225,66.87,0.00077063,2025-12-08T20:30:28.710689
68,1.418186,1.441846,66.82,0.00076382,2025-12-08T20:31:59.150453
69,1.435138,1.372921,67.9,0.00075694,2025-12-08T20:33:29.497978
70,1.462618,1.477388,67.06,0.00075,2025-12-08T20:35:00.143977
71,1.407913,1.417593,67.14,0.00074299,2025-12-08T20:36:26.325895
72,1.441813,1.488789,66.79,0.00073592,2025-12-08T20:37:41.049750
73,1.423745,1.405667,66.57,0.00072879,2025-12-08T20:38:55.068384
74,1.421741,1.41392,67.87,0.0007216,2025-12-08T20:40:08.868372
75,1.436835,1.341355,68.07,0.00071435,2025-12-08T20:41:22.958226
76,1.39162,1.434428,67.14,0.00070704,2025-12-08T20:42:36.445524
77,1.439966,1.386258,68.89,0.00069968,2025-12-08T20:43:49.759672
78,1.392976,1.445684,67.54,0.00069227,2025-12-08T20:45:03.643306
79,1.40092,1.417875,67.57,0.00068481,2025-12-08T20:46:17.202912
80,1.429707,1.362579,69.01,0.0006773,2025-12-08T20:47:30.700037
81,1.412835,1.364042,67.35,0.00066975,2025-12-08T20:48:45.674429
82,1.382417,1.382706,68.36,0.00066215,2025-12-08T20:50:16.819398
83,1.378,1.371361,68.41,0.00065451,2025-12-08T20:52:45.888306
84,1.427746,1.40057,67.69,0.00064683,2025-12-08T20:55:18.525744
85,1.400247,1.340121,69.86,0.00063911,2025-12-08T20:57:48.725916
86,1.407466,1.360241,69.23,0.00063135,2025-12-08T21:00:20.969270
87,1.37164,1.36623,68.9,0.00062356,2025-12-08T21:02:51.406444
88,1.315216,1.288224,70.11,0.00061574,2025-12-08T21:05:24.220600
89,1.422934,1.326321,69.0,0.00060789,2025-12-08T21:07:55.024332
90,1.38262,1.420362,67.88,0.00060001,2025-12-08T21:10:26.197939
91,1.405567,1.319106,68.6,0.00059211,2025-12-08T21:12:58.574513
92,1.363578,1.259736,69.87,0.00058418,2025-12-08T21:15:28.925789
93,1.389211,1.293392,69.99,0.00057623,2025-12-08T21:17:13.707452
94,1.373731,1.34429,69.42,0.00056826,2025-12-08T21:18:32.755786
95,1.38281,1.268862,70.29,0.00056027,2025-12-08T21:20:10.482855
96,1.365583,1.280841,70.13,0.00055226,2025-12-08T21:21:48.072437
97,1.379542,1.338333,70.05,0.00054425,2025-12-08T21:23:24.719243
98,1.394745,1.309613,70.0,0.00053622,2025-12-08T21:25:02.419341
99,1.408585,1.237741,70.8,0.00052818,2025-12-08T21:26:39.003221
100,1.373245,1.270412,70.28,0.00052013,2025-12-08T21:28:17.049296
101,1.329106,1.311738,69.76,0.00051208,2025-12-08T21:29:54.446851
102,1.405354,1.280306,70.01,0.00050403,2025-12-08T21:31:31.825624
103,1.364702,1.353834,70.33,0.00049597,2025-12-08T21:33:08.828095
104,1.358547,1.258613,70.76,0.00048792,2025-12-08T21:34:45.678192
105,1.415056,1.351637,70.62,0.00047987,2025-12-08T21:36:21.998229
106,1.356917,1.53288,68.54,0.00047182,2025-12-08T21:37:59.146617
107,1.346806,1.262561,70.64,0.00046378,2025-12-08T21:39:36.569648
108,1.379922,1.337406,69.75,0.00045575,2025-12-08T21:41:13.591885
109,1.378707,1.244593,70.57,0.00044774,2025-12-08T21:42:50.948054
110,1.318108,1.250782,71.0,0.00043973,2025-12-08T21:44:28.615677
111,1.351743,1.285733,71.59,0.00043174,2025-12-08T21:46:07.051311
112,1.380763,1.294806,71.26,0.00042377,2025-12-08T21:47:44.039691
113,1.333918,1.280813,71.72,0.00041582,2025-12-08T21:49:21.329096
114,1.378954,1.198537,71.95,0.00040789,2025-12-08T21:50:58.758001
115,1.337228,1.242087,71.25,0.00039999,2025-12-08T21:52:36.225700
116,1.3506,1.264408,70.48,0.00039211,2025-12-08T21:54:13.591170
117,1.315552,1.187396,73.03,0.00038426,2025-12-08T21:55:49.746234
118,1.386247,1.231889,71.38,0.00037644,2025-12-08T21:57:27.641868
119,1.317331,1.233027,71.49,0.00036865,2025-12-08T21:59:09.147970
120,1.334261,1.20145,72.5,0.00036089,2025-12-08T22:00:22.348138
121,1.302544,1.194572,72.25,0.00035317,2025-12-08T22:01:35.802945
122,1.354635,1.21599,72.24,0.00034549,2025-12-08T22:02:54.939393
123,1.361321,1.266725,72.15,0.00033785,2025-12-08T22:04:28.449461
124,1.329069,1.23296,72.04,0.00033025,2025-12-08T22:05:42.107132
125,1.377545,1.172582,72.75,0.0003227,2025-12-08T22:06:55.408190
126,1.35853,1.200654,72.33,0.00031519,2025-12-08T22:08:08.969220
127,1.344051,1.159525,72.79,0.00030773,2025-12-08T22:09:22.160915
128,1.298928,1.213666,72.5,0.00030032,2025-12-08T22:10:35.399656
129,1.364073,1.220032,73.29,0.00029296,2025-12-08T22:11:49.254692
130,1.299608,1.229477,72.7,0.00028565,2025-12-08T22:13:02.860619
131,1.303145,1.231129,72.43,0.0002784,2025-12-08T22:14:16.668457
132,1.32015,1.180371,73.25,0.00027121,2025-12-08T22:15:30.368616
133,1.300684,1.171042,72.76,0.00026408,2025-12-08T22:16:43.820871
134,1.261972,1.166556,73.28,0.00025701,2025-12-08T22:17:57.871852
135,1.25671,1.183036,73.17,0.00025,2025-12-08T22:19:11.227267
136,1.283002,1.182137,73.29,0.00024306,2025-12-08T22:20:47.025862
137,1.293585,1.204221,73.15,0.00023618,2025-12-08T22:22:24.681425
138,1.294329,1.166785,73.64,0.00022937,2025-12-08T22:24:01.828795
139,1.287074,1.1586,73.68,0.00022263,2025-12-08T22:25:41.039096
140,1.282587,1.117491,73.99,0.00021597,2025-12-08T22:27:24.401646
141,1.32998,1.117821,73.95,0.00020938,2025-12-08T22:29:25.584294
142,1.280649,1.173524,73.8,0.00020286,2025-12-08T22:31:19.761675
143,1.293573,1.162642,73.64,0.00019642,2025-12-08T22:33:00.264153
144,1.297735,1.140753,74.37,0.00019006,2025-12-08T22:34:13.388353
145,1.31615,1.141115,74.29,0.00018378,2025-12-08T22:35:31.801885
146,1.318783,1.125417,74.36,0.00017758,2025-12-08T22:37:05.615181
147,1.328731,1.133372,74.49,0.00017146,2025-12-08T22:38:40.369674
148,1.28043,1.09735,74.58,0.00016543,2025-12-08T22:40:15.154553
149,1.304188,1.125484,74.63,0.00015949,2025-12-08T22:41:50.164323
150,1.225813,1.142483,74.18,0.00015364,2025-12-08T22:43:22.972768
151,1.243787,1.153472,74.27,0.00014787,2025-12-08T22:45:11.715748
152,1.249267,1.137325,74.39,0.0001422,2025-12-08T22:46:25.455005
153,1.239426,1.128347,74.47,0.00013662,2025-12-08T22:47:58.755486
154,1.252086,1.132933,74.69,0.00013113,2025-12-08T22:49:18.799649
155,1.226675,1.08486,74.63,0.00012574,2025-12-08T22:50:32.255342
156,1.244824,1.100957,74.95,0.00012045,2025-12-08T22:51:45.562482
157,1.247741,1.118043,75.04,0.00011526,2025-12-08T22:52:59.047892
158,1.284783,1.119379,75.23,0.00011016,2025-12-08T22:54:12.487275
159,1.260424,1.101971,74.95,0.00010517,2025-12-08T22:55:26.268663
160,1.243737,1.092935,75.46,0.00010028,2025-12-08T22:56:39.461124
161,1.233855,1.073989,75.87,9.549e-05,2025-12-08T22:57:53.467778
162,1.233361,1.072445,75.51,9.081e-05,2025-12-08T22:59:06.847842
163,1.256069,1.046732,75.75,8.623e-05,2025-12-08T23:00:20.305941
164,1.244495,1.108036,75.84,8.176e-05,2025-12-08T23:01:34.093361
165,1.274005,1.132375,75.17,7.74e-05,2025-12-08T23:02:47.714953
166,1.231314,1.073836,76.12,7.315e-05,2025-12-08T23:04:01.343352
167,1.257905,1.073629,75.36,6.902e-05,2025-12-08T23:05:15.107248
168,1.249895,1.071882,75.58,6.499e-05,2025-12-08T23:06:28.669320
169,1.236274,1.070905,75.62,6.107e-05,2025-12-08T23:07:42.318571
170,1.259251,1.072617,75.77,5.727e-05,2025-12-08T23:08:58.768547
171,1.25141,1.059415,75.8,5.359e-05,2025-12-08T23:10:12.527261
172,1.215434,1.085213,75.72,5.002e-05,2025-12-08T23:11:25.683967
173,1.252535,1.044992,75.9,4.656e-05,2025-12-08T23:12:39.139483
174,1.216517,1.068085,75.77,4.323e-05,2025-12-08T23:14:08.355733
175,1.218231,1.107571,75.54,4.001e-05,2025-12-08T23:15:21.711213
176,1.241706,1.059298,75.92,3.691e-05,2025-12-08T23:16:35.240555
177,1.265076,1.067974,76.0,3.394e-05,2025-12-08T23:17:50.290934
178,1.25316,1.053449,76.17,3.108e-05,2025-12-08T23:19:04.119508
179,1.230611,1.061791,75.92,2.834e-05,2025-12-08T23:20:21.932595
180,1.212359,1.060101,75.95,2.573e-05,2025-12-08T23:21:52.548177
181,1.21734,1.087199,75.92,2.324e-05,2025-12-08T23:23:23.614165
182,1.279083,1.084083,75.71,2.088e-05,2025-12-08T23:24:54.081330
183,1.209763,1.075011,75.88,1.864e-05,2025-12-08T23:26:24.277276
184,1.263235,1.079029,76.07,1.652e-05,2025-12-08T23:27:43.375142
185,1.235464,1.104119,75.78,1.453e-05,2025-12-08T23:28:58.917127
186,1.258315,1.044092,76.11,1.266e-05,2025-12-08T23:30:12.251332
187,1.238024,1.035684,76.19,1.093e-05,2025-12-08T23:31:25.973298
188,1.160905,1.066875,75.99,9.31e-06,2025-12-08T23:32:39.708120
189,1.227017,1.068677,75.94,7.83e-06,2025-12-08T23:33:53.149632
190,1.20064,1.063782,76.04,6.47e-06,2025-12-08T23:35:06.818640
191,1.180628,1.083551,75.96,5.25e-06,2025-12-08T23:36:31.320972
192,1.20607,1.054338,75.92,4.15e-06,2025-12-08T23:37:48.115263
193,1.168752,1.089201,76.07,3.18e-06,2025-12-08T23:39:33.585217
194,1.256675,1.056848,76.05,2.33e-06,2025-12-08T23:40:47.324562
195,1.202415,1.073236,76.08,1.62e-06,2025-12-08T23:42:06.364974
196,1.219104,1.06223,76.03,1.04e-06,2025-12-08T23:43:19.769328
197,1.249139,1.054711,76.16,5.8e-07,2025-12-08T23:44:33.346516
198,1.259573,1.100204,75.71,2.6e-07,2025-12-08T23:45:46.763502
199,1.202919,1.047592,76.12,6e-08,2025-12-08T23:47:00.423255
200,1.232055,1.051895,76.17,0.0,2025-12-08T23:48:13.995764
