epoch,train_loss,val_loss,val_accuracy,learning_rate,timestamp
86,2.245324,2.042261,64.39,0.00063135,2025-12-07T17:14:03.588873
87,2.200427,2.165533,67.73,0.00062356,2025-12-07T17:16:00.481259
88,2.125384,1.531541,66.2,0.00061574,2025-12-07T17:17:59.670847
89,2.241477,1.791357,65.04,0.00060789,2025-12-07T17:19:58.374781
90,2.25061,2.1925,62.86,0.00060001,2025-12-07T17:21:55.009604
91,2.193478,2.21736,66.73,0.00059211,2025-12-07T17:23:40.564529
92,2.180609,2.645822,64.59,0.00058418,2025-12-07T17:25:22.065214
93,2.170947,3.420217,67.56,0.00057623,2025-12-07T17:28:38.483985
94,2.192753,3.676997,66.43,0.00056826,2025-12-07T17:30:41.481566
95,2.102734,5.296189,62.58,0.00056027,2025-12-07T17:32:39.534947
96,2.138873,2.023837,66.04,0.00055226,2025-12-07T17:34:38.529617
97,2.142223,2.132552,68.21,0.00054425,2025-12-07T17:36:36.901449
98,2.128503,3.683198,67.4,0.00053622,2025-12-07T17:38:36.059200
99,2.112412,3.065587,67.24,0.00052818,2025-12-07T17:40:34.033375
100,2.14751,3.724285,67.06,0.00052013,2025-12-07T17:42:32.561258
101,2.113947,2.642803,66.82,0.00051208,2025-12-07T17:44:31.996687
102,2.054727,3.116057,65.48,0.00050403,2025-12-07T17:46:29.289344
103,2.040789,2.257059,68.9,0.00049597,2025-12-07T17:48:25.981859
104,2.040336,1.824378,68.59,0.00048792,2025-12-07T17:50:23.580053
105,2.065974,2.147608,67.83,0.00047987,2025-12-07T17:52:20.318826
106,2.117308,1.825052,66.5,0.00047182,2025-12-07T17:54:17.735935
107,2.017947,1.502854,68.25,0.00046378,2025-12-07T17:56:15.742425
108,2.065784,2.363093,68.25,0.00045575,2025-12-07T17:58:13.484306
109,2.056825,1.710271,69.38,0.00044774,2025-12-07T18:00:00.642063
110,2.046913,2.407866,67.32,0.00043973,2025-12-07T18:01:41.448164
111,2.092124,2.719423,69.57,0.00043174,2025-12-07T18:03:30.882598
112,2.087901,2.222806,66.92,0.00042377,2025-12-07T18:05:11.224240
113,2.085366,4.023232,68.85,0.00041582,2025-12-07T18:06:50.841986
114,2.055755,4.476251,69.66,0.00040789,2025-12-07T18:08:30.377533
115,2.01968,1.678645,66.56,0.00039999,2025-12-07T18:10:10.235912
116,2.06148,4.379315,68.82,0.00039211,2025-12-07T18:11:49.462850
117,2.000752,3.145703,70.59,0.00038426,2025-12-07T18:13:28.884523
118,2.048356,5.290302,67.75,0.00037644,2025-12-07T18:15:08.438636
119,1.94879,5.726064,69.52,0.00036865,2025-12-07T18:16:47.799616
120,1.942508,2.252236,69.97,0.00036089,2025-12-07T18:18:27.468935
121,1.947649,16.029549,70.17,0.00035317,2025-12-07T18:20:08.077222
122,1.911623,4.678486,71.73,0.00034549,2025-12-07T18:21:47.263614
123,2.018564,43.273235,68.67,0.00033785,2025-12-07T18:23:26.867187
124,1.969121,49.471135,70.96,0.00033025,2025-12-07T18:25:06.694506
125,1.960471,22.700832,69.14,0.0003227,2025-12-07T18:26:46.100494
126,1.919926,94.892865,70.35,0.00031519,2025-12-07T18:28:36.326568
127,1.908945,21.54337,71.53,0.00030773,2025-12-07T18:30:40.128344
128,2.025072,3.320025,71.18,0.00030032,2025-12-07T18:32:43.700485
129,1.998179,57.349171,71.51,0.00029296,2025-12-07T18:34:46.953200
130,1.952301,59.149149,70.02,0.00028565,2025-12-07T18:36:45.026127
131,1.924346,13.431942,70.94,0.0002784,2025-12-07T18:38:43.179085
132,1.937934,21.841888,71.58,0.00027121,2025-12-07T18:40:39.629786
133,1.871485,29.490969,70.74,0.00026408,2025-12-07T18:42:31.832977
134,1.964069,116.582333,71.86,0.00025701,2025-12-07T18:44:11.125769
135,1.921816,15.052853,72.27,0.00025,2025-12-07T18:45:51.644701
136,1.949912,59.98035,71.79,0.00024306,2025-12-07T18:47:31.344260
137,1.958932,54.602121,71.91,0.00023618,2025-12-07T18:49:10.707094
138,1.911921,5.007414,73.34,0.00022937,2025-12-07T18:52:22.027398
139,1.870506,16.457931,71.85,0.00022263,2025-12-07T18:54:11.814805
140,1.884258,1.416906,72.16,0.00021597,2025-12-07T18:56:09.150703
141,1.898428,18.232207,73.78,0.00020938,2025-12-07T18:58:07.045775
142,1.872336,15.833218,70.93,0.00020286,2025-12-07T19:00:03.865663
143,1.894706,51.42741,72.86,0.00019642,2025-12-07T19:01:59.081400
144,1.895462,13.877949,73.2,0.00019006,2025-12-07T19:03:38.881139
145,1.824287,19.539013,73.1,0.00018378,2025-12-07T19:05:19.100026
146,1.858915,19.514452,74.11,0.00017758,2025-12-07T19:06:58.994798
147,1.892542,8.868153,73.68,0.00017146,2025-12-07T19:08:44.034921
148,1.810627,14.313488,73.81,0.00016543,2025-12-07T19:10:46.418323
149,1.846411,22.830029,73.51,0.00015949,2025-12-07T19:12:51.774408
150,1.849363,23.991616,73.41,0.00015364,2025-12-07T19:15:52.730116
151,1.806345,42.006104,74.18,0.00014787,2025-12-07T19:17:58.897997
152,1.796955,47.708199,73.81,0.0001422,2025-12-07T19:20:22.632844
153,1.881072,58.458992,73.9,0.00013662,2025-12-07T19:22:46.350091
154,1.886868,30.73661,73.94,0.00013113,2025-12-07T19:25:04.322628
155,1.823561,21.414062,74.73,0.00012574,2025-12-07T19:27:05.161953
156,1.873881,12.8975,74.32,0.00012045,2025-12-07T19:29:08.032573
157,1.842902,67.228038,74.2,0.00011526,2025-12-07T19:31:10.441386
158,1.838926,37.384884,74.29,0.00011016,2025-12-07T19:33:14.234397
159,1.764595,7.509356,74.63,0.00010517,2025-12-07T19:35:17.021577
160,1.805599,11.917495,74.84,0.00010028,2025-12-07T19:37:19.153016
161,1.800258,4.371872,74.62,9.549e-05,2025-12-07T19:39:23.634411
162,1.792313,6.660474,75.44,9.081e-05,2025-12-07T19:41:26.290839
163,1.837439,12.20511,75.03,8.623e-05,2025-12-07T19:43:29.192334
164,1.830118,5.793409,75.43,8.176e-05,2025-12-07T19:45:21.289581
165,1.85355,100.061884,74.7,7.74e-05,2025-12-07T19:47:26.264351
166,1.686927,61.356514,75.56,7.315e-05,2025-12-07T19:49:29.305604
167,1.791331,50.535524,75.5,6.902e-05,2025-12-07T19:51:26.338593
168,1.753214,9.135755,75.29,6.499e-05,2025-12-07T19:53:23.728263
169,1.733779,92.457307,75.53,6.107e-05,2025-12-07T19:55:19.924532
170,1.744229,4.839195,75.78,5.727e-05,2025-12-07T19:57:16.136056
171,1.744808,15.327475,76.03,5.359e-05,2025-12-07T19:59:26.587360
172,1.793025,86.702963,75.54,5.002e-05,2025-12-07T20:01:34.120748
173,1.730639,10.832938,76.11,4.656e-05,2025-12-07T20:04:30.794696
174,1.708395,133.068954,75.56,4.323e-05,2025-12-07T20:07:42.175833
175,1.735894,38.992616,75.78,4.001e-05,2025-12-07T20:10:49.147568
176,1.738601,29.252342,75.88,3.691e-05,2025-12-07T20:13:55.914305
177,1.804453,13.377612,75.7,3.394e-05,2025-12-07T20:17:04.650238
178,1.740572,17.498746,75.88,3.108e-05,2025-12-07T20:20:11.396161
179,1.684116,73.741886,75.68,2.834e-05,2025-12-07T20:23:21.499501
180,1.754563,11.004328,76.42,2.573e-05,2025-12-07T20:26:28.450371
181,1.733693,53.390895,75.77,2.324e-05,2025-12-07T20:28:35.380412
182,1.793939,76.591974,75.54,2.088e-05,2025-12-07T20:30:15.749328
183,1.686383,241.460758,75.4,1.864e-05,2025-12-07T20:32:09.470235
184,1.800976,45.421677,75.95,1.652e-05,2025-12-07T20:34:13.371185
185,1.723248,45.154737,75.62,1.453e-05,2025-12-07T20:36:16.447714
186,1.674414,230.794127,75.86,1.266e-05,2025-12-07T20:38:18.515425
187,1.698372,4.310843,76.57,1.093e-05,2025-12-07T20:40:20.661004
188,1.668252,75.483164,76.28,9.31e-06,2025-12-07T20:42:23.938118
189,1.744159,94.415677,75.82,7.83e-06,2025-12-07T20:44:26.342225
190,1.666608,96.479868,76.22,6.47e-06,2025-12-07T20:46:29.165401
191,1.621761,20.420339,76.23,5.25e-06,2025-12-07T20:48:32.840898
192,1.698235,23.488773,76.4,4.15e-06,2025-12-07T20:50:34.750617
193,1.706561,44.933634,75.89,3.18e-06,2025-12-07T20:52:36.403120
194,1.755333,49.191706,76.16,2.33e-06,2025-12-07T20:54:38.178264
195,1.706656,42.387307,76.48,1.62e-06,2025-12-07T20:56:39.051086
196,1.707336,78.885988,76.35,1.04e-06,2025-12-07T20:58:40.620181
197,1.725751,82.416588,76.04,5.8e-07,2025-12-07T21:00:42.955806
198,1.742612,970.016243,75.34,2.6e-07,2025-12-07T21:02:42.276000
199,1.647493,15.470852,76.65,6e-08,2025-12-07T21:04:32.737182
200,1.660306,48.137941,76.43,0.0,2025-12-07T21:06:12.889134
