epoch,train_loss,val_loss,val_accuracy,learning_rate,timestamp
141,1.32998,1.117821,73.95,0.00020938,2025-12-08T05:48:40.250605
142,1.280649,1.173524,73.8,0.00020286,2025-12-08T05:50:14.225774
143,1.293573,1.162642,73.64,0.00019642,2025-12-08T05:51:48.832718
144,1.297735,1.140753,74.37,0.00019006,2025-12-08T05:53:22.875691
145,1.31615,1.141115,74.29,0.00018378,2025-12-08T05:54:57.069744
146,1.318783,1.125417,74.36,0.00017758,2025-12-08T05:56:31.095473
147,1.328731,1.133372,74.49,0.00017146,2025-12-08T05:58:05.064324
148,1.28043,1.09735,74.58,0.00016543,2025-12-08T05:59:39.296627
149,1.304188,1.125484,74.63,0.00015949,2025-12-08T06:01:14.014151
150,1.225813,1.142483,74.18,0.00015364,2025-12-08T06:02:48.680910
151,1.243787,1.153472,74.27,0.00014787,2025-12-08T06:04:20.420329
152,1.249267,1.137325,74.39,0.0001422,2025-12-08T06:05:50.614665
153,1.239426,1.128347,74.47,0.00013662,2025-12-08T06:07:21.105268
154,1.252086,1.132933,74.69,0.00013113,2025-12-08T06:08:51.217298
155,1.226675,1.08486,74.63,0.00012574,2025-12-08T06:10:21.565926
156,1.244824,1.100957,74.95,0.00012045,2025-12-08T06:11:51.665596
157,1.247741,1.118043,75.04,0.00011526,2025-12-08T06:13:22.287401
158,1.284783,1.119379,75.23,0.00011016,2025-12-08T06:14:53.037317
159,1.260424,1.101971,74.95,0.00010517,2025-12-08T06:16:23.429855
160,1.243737,1.092935,75.46,0.00010028,2025-12-08T06:17:54.512400
161,1.233855,1.073989,75.87,9.549e-05,2025-12-08T06:19:26.772337
162,1.233361,1.072445,75.51,9.081e-05,2025-12-08T06:20:57.123019
163,1.256069,1.046732,75.75,8.623e-05,2025-12-08T06:22:27.425826
164,1.244495,1.108036,75.84,8.176e-05,2025-12-08T06:23:57.463715
165,1.274005,1.132375,75.17,7.74e-05,2025-12-08T06:25:28.774378
166,1.231314,1.073836,76.12,7.315e-05,2025-12-08T06:26:58.731190
167,1.257905,1.073629,75.36,6.902e-05,2025-12-08T06:28:29.597599
168,1.249895,1.071882,75.58,6.499e-05,2025-12-08T06:29:59.503239
169,1.236274,1.070905,75.62,6.107e-05,2025-12-08T06:31:30.078468
170,1.259251,1.072617,75.77,5.727e-05,2025-12-08T06:33:01.508543
171,1.25141,1.059415,75.8,5.359e-05,2025-12-08T06:34:30.013368
172,1.215434,1.085213,75.72,5.002e-05,2025-12-08T06:36:00.497887
173,1.252535,1.044992,75.9,4.656e-05,2025-12-08T06:37:31.492186
174,1.216517,1.068085,75.77,4.323e-05,2025-12-08T06:39:02.486304
175,1.218231,1.107571,75.54,4.001e-05,2025-12-08T06:40:33.335119
176,1.241706,1.059298,75.92,3.691e-05,2025-12-08T06:42:05.355776
177,1.265076,1.067974,76.0,3.394e-05,2025-12-08T06:43:37.298085
178,1.25316,1.053449,76.17,3.108e-05,2025-12-08T06:45:08.494208
179,1.230611,1.061791,75.92,2.834e-05,2025-12-08T06:46:39.775826
180,1.212359,1.060101,75.95,2.573e-05,2025-12-08T06:48:10.682879
181,1.21734,1.087199,75.92,2.324e-05,2025-12-08T06:49:41.956286
182,1.279083,1.084083,75.71,2.088e-05,2025-12-08T06:51:13.110272
183,1.209763,1.075011,75.88,1.864e-05,2025-12-08T06:52:44.243280
184,1.263235,1.079029,76.07,1.652e-05,2025-12-08T06:54:15.094686
185,1.235464,1.104119,75.78,1.453e-05,2025-12-08T06:55:45.706305
186,1.258315,1.044092,76.11,1.266e-05,2025-12-08T06:57:16.753106
187,1.238024,1.035684,76.19,1.093e-05,2025-12-08T06:58:47.467294
188,1.160905,1.066875,75.99,9.31e-06,2025-12-08T07:00:18.189696
189,1.227017,1.068677,75.94,7.83e-06,2025-12-08T07:01:49.557205
190,1.20064,1.063782,76.04,6.47e-06,2025-12-08T07:03:20.625841
191,1.180628,1.083551,75.96,5.25e-06,2025-12-08T07:04:52.100609
192,1.20607,1.054338,75.92,4.15e-06,2025-12-08T07:06:23.782661
193,1.168752,1.089201,76.07,3.18e-06,2025-12-08T07:07:54.785069
194,1.256675,1.056848,76.05,2.33e-06,2025-12-08T07:09:26.159852
195,1.202415,1.073236,76.08,1.62e-06,2025-12-08T07:10:56.429584
196,1.219104,1.06223,76.03,1.04e-06,2025-12-08T07:12:27.413351
197,1.249139,1.054711,76.16,5.8e-07,2025-12-08T07:13:58.426026
198,1.259573,1.100204,75.71,2.6e-07,2025-12-08T07:15:29.302900
199,1.202919,1.047592,76.12,6e-08,2025-12-08T07:17:00.371326
200,1.232055,1.051895,76.17,0.0,2025-12-08T07:18:31.458366
